movieId,title,tmdb_id,poster_url
220,Castle Freak (1995),18256,https://image.tmdb.org/t/p/w500/rZv3aUkNngyZeiCgAjOEF5n0tve.jpg
222,Circle of Friends (1995),22625,https://image.tmdb.org/t/p/w500/bnSBsGCIfGGiN68MSBIoviaoh9a.jpg
223,Clerks (1994),2292,https://image.tmdb.org/t/p/w500/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg
224,Don Juan DeMarco (1995),1909,https://image.tmdb.org/t/p/w500/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg
225,Disclosure (1994),8984,https://image.tmdb.org/t/p/w500/dnA4QkIZZCF9wRtF8HHxWwUXVMf.jpg
226,Dream Man (1995),61813,https://image.tmdb.org/t/p/w500/tsgOkBKwz694XDRg3VfOSD7rq5e.jpg
227,Drop Zone (1994),4954,https://image.tmdb.org/t/p/w500/2AnguJel4FIm1AUjHLrhi4ztsYU.jpg
228,Destiny Turns on the Radio (1995),62488,https://image.tmdb.org/t/p/w500/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg
229,Death and the Maiden (1994),10531,https://image.tmdb.org/t/p/w500/yrGpwavZwfprhjVRHMHc165q22u.jpg
231,Dumb & Dumber (1994),8467,https://image.tmdb.org/t/p/w500/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
232,Eat Drink Man Woman (1994),10451,https://image.tmdb.org/t/p/w500/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg
233,Exotica (1994),20156,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg
234,Exit to Eden (1994),18395,https://image.tmdb.org/t/p/w500/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg
235,Ed Wood (1994),522,https://image.tmdb.org/t/p/w500/n8SrO3WbyuY2b6KazogqbQF348C.jpg
236,French Kiss (1995),397,https://image.tmdb.org/t/p/w500/q5hXdMfxSwhuOmWmkTJmm5qVijc.jpg
237,Forget Paris (1995),10525,https://image.tmdb.org/t/p/w500/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg
238,Far From Home: The Adventures of Yellow Dog (1995),27985,https://image.tmdb.org/t/p/w500/bHtNHOiSmfX1KlJwc9Jvc8sYcjB.jpg
239,"Goofy Movie, A (1995)",15789,https://image.tmdb.org/t/p/w500/bycmMhO3iIoEDzP768sUjq2RV4T.jpg
240,Hideaway (1995),27303,https://image.tmdb.org/t/p/w500/cYWjgxgIJrak0BTemkij3gOCbMa.jpg
241,Fluke (1995),21183,https://image.tmdb.org/t/p/w500/9cdyiQQK4JwghWVWWB6hEqx4okB.jpg
242,Farinelli: il castrato (1994),10954,https://image.tmdb.org/t/p/w500/i5h0ZjYobco5HRPaAU6QTlrMYw0.jpg
243,Gordy (1995),47867,https://image.tmdb.org/t/p/w500/4sLmghaiAIYXh320qCvZWY4avVT.jpg
244,Gumby: The Movie (1995),43475,https://image.tmdb.org/t/p/w500/A4wc8SrcaKyfNKXA0g5Aydpk4Id.jpg
245,"Glass Shield, The (1994)",72031,https://image.tmdb.org/t/p/w500/cgvBosSBpjF8ynBi7A1KmMwYoxl.jpg
246,Hoop Dreams (1994),14275,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg
247,Heavenly Creatures (1994),1024,https://image.tmdb.org/t/p/w500/AsZ286PDaYy8rZTKDDEbhrWV9gq.jpg
249,Immortal Beloved (1994),13701,https://image.tmdb.org/t/p/w500/lkqz2R5pjXeDaiIjR3Z6JTGjtg6.jpg
251,"Hunted, The (1995)",32631,https://image.tmdb.org/t/p/w500/luCVuKiRBcQjr9MuY9mRCTehjpY.jpg
252,I.Q. (1994),11777,https://image.tmdb.org/t/p/w500/5we3ZV6yiw13b8zGk4LuacuV8n7.jpg
253,Interview with the Vampire (1994),628,https://image.tmdb.org/t/p/w500/2162lAT2MP36MyJd2sttmj5du5T.jpg
254,Jefferson in Paris (1995),87729,https://image.tmdb.org/t/p/w500/vcZCvsm920LoNDb7pMibJkxIE4n.jpg
256,Junior (1994),6280,https://image.tmdb.org/t/p/w500/swxxtzYc60qqnFhfWMFdmx9QXvY.jpg
257,Just Cause (1995),9061,https://image.tmdb.org/t/p/w500/hbkS4UpgHcGhLlGy9YCX4WIJ4lu.jpg
258,"Kid in King Arthur's Court, A (1995)",37108,https://image.tmdb.org/t/p/w500/y269Xj4nOi4YHOKT241c4xubgGv.jpg
259,Kiss of Death (1995),6071,https://image.tmdb.org/t/p/w500/2cCxEqeIy6Q8HgVjfT7obOnF5Zi.jpg
260,Star Wars: Episode IV - A New Hope (1977),11,https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg
261,Little Women (1994),9587,https://image.tmdb.org/t/p/w500/1ZzH1XMcKAe5NdrKL5MfcqZHHsZ.jpg
262,"Little Princess, A (1995)",19101,https://image.tmdb.org/t/p/w500/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg
263,Ladybird Ladybird (1994),49980,https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg
264,"Enfer, L' (1994)",17961,https://image.tmdb.org/t/p/w500/cW9BUIVQacmt58hcI6RrSLl2QGT.jpg
265,Like Water for Chocolate (Como agua para chocolate) (1992),18183,https://image.tmdb.org/t/p/w500/itwUdMqLmPfhtGJ44hiDxkqZhiq.jpg
266,Legends of the Fall (1994),4476,https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg
268,Little Odessa (1994),47504,https://image.tmdb.org/t/p/w500/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg
269,My Crazy Life (Mi vida loca) (1993),32325,https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg
270,Love Affair (1994),43742,https://image.tmdb.org/t/p/w500/uPEh48HZN9qqewkF2Hsi9BD6oz7.jpg
271,Losing Isaiah (1995),28313,https://image.tmdb.org/t/p/w500/oHALKuPewtqIn2BcluZsGvcEG1P.jpg
272,"Madness of King George, The (1994)",11318,https://image.tmdb.org/t/p/w500/1dTSY023ZyBbgVSKDRuA6JLGSnZ.jpg
273,Mary Shelley's Frankenstein (1994),3036,https://image.tmdb.org/t/p/w500/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg
274,Man of the House (1995),40490,https://image.tmdb.org/t/p/w500/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg
275,Mixed Nuts (1994),24070,https://image.tmdb.org/t/p/w500/xPdQMqxWnFwCKOIto8dBEorTtGR.jpg
276,Milk Money (1994),8986,https://image.tmdb.org/t/p/w500/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg
277,Miracle on 34th Street (1994),10510,https://image.tmdb.org/t/p/w500/iUTPKkljdEjPlcPPYgbUz7APnHu.jpg
278,Miami Rhapsody (1995),17402,https://image.tmdb.org/t/p/w500/joturqaJfAJ8XHPadT8kibgSpS4.jpg
279,My Family (1995),38722,https://image.tmdb.org/t/p/w500/i6t6QF5QyUd3UAQ8JM8eVU1169D.jpg
280,Murder in the First (1995),8438,https://image.tmdb.org/t/p/w500/duUpJUmuz82OKMwGnKc8sCV7emS.jpg
281,Nobody's Fool (1994),11593,https://image.tmdb.org/t/p/w500/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg
282,Nell (1994),1945,https://image.tmdb.org/t/p/w500/aIDp3x2YfijtdherR28pIH6yenn.jpg
283,New Jersey Drive (1995),39310,https://image.tmdb.org/t/p/w500/lXJWJT6lfAg2NEqEueJcI4ESWSG.jpg
286,Nemesis 2: Nebula (1995),63105,https://image.tmdb.org/t/p/w500/dfBROAe2wXgbB7NbksvVvT49vZW.jpg
288,Natural Born Killers (1994),241,https://image.tmdb.org/t/p/w500/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg
289,Only You (1994),9058,https://image.tmdb.org/t/p/w500/7mLLANXgUg3bibTiUitDlB0NZcU.jpg
290,Once Were Warriors (1994),527,https://image.tmdb.org/t/p/w500/kRNANrGG50AaU2TwN0kg7tkYqlQ.jpg
292,Outbreak (1995),6950,https://image.tmdb.org/t/p/w500/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg
294,"Perez Family, The (1995)",63020,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg
295,"Pyromaniac's Love Story, A (1995)",2307,https://image.tmdb.org/t/p/w500/tjhmiAVkxl1EHkE9o6C93yKQdJ1.jpg
296,Pulp Fiction (1994),680,https://image.tmdb.org/t/p/w500/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg
297,Panther (1995),41478,https://image.tmdb.org/t/p/w500/gxGOkt6WBhSIdZiQqyVEccRURVv.jpg
298,Pushing Hands (1992),25296,https://image.tmdb.org/t/p/w500/2z7QvDFDYnjd7nQhAfMW1zDihXd.jpg
299,Priest (1994),40156,https://image.tmdb.org/t/p/w500/yCZ2eGJb78HzaYthNwVF8R0G6BG.jpg
300,Quiz Show (1994),11450,https://image.tmdb.org/t/p/w500/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
301,Picture Bride (1995),30304,https://image.tmdb.org/t/p/w500/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg
302,Queen Margot (La Reine Margot) (1994),10452,https://image.tmdb.org/t/p/w500/8uGkhBLiJMIkwohGPo3iB9AuwDg.jpg
303,"Quick and the Dead, The (1995)",12106,https://image.tmdb.org/t/p/w500/yxKhjWsFTyegjD7vDAg7jSN2uv3.jpg
304,Roommates (1995),161495,https://image.tmdb.org/t/p/w500/ww737E66JgONeNCSZVuGRy7TvXI.jpg
305,Ready to Wear (Pret-A-Porter) (1994),3586,https://image.tmdb.org/t/p/w500/bb8pq3ap09S4KHsOvflXqoNJdWZ.jpg
306,Three Colors: Red (1994),110,https://image.tmdb.org/t/p/w500/JHmsBiX1tjCKqAul1lzC20WcAW.jpg
307,Three Colors: Blue (1993),108,https://image.tmdb.org/t/p/w500/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg
308,Three Colors: White (1994),109,https://image.tmdb.org/t/p/w500/fdIet3NSa27gobMbaUml66oCQNT.jpg
309,"Red Firecracker, Green Firecracker (1994)",159185,https://image.tmdb.org/t/p/w500/wmW9WnTTBib4XTiLOYtLOlxvh5G.jpg
310,Rent-a-Kid (1995),36357,https://image.tmdb.org/t/p/w500/hnL5TxGumlBy68D4HovSlndEIkz.jpg
311,Relative Fear (1994),92769,https://image.tmdb.org/t/p/w500/wG6wdsB9lqCwxsRycnzzXZDSo6m.jpg
312,Stuart Saves His Family (1995),28033,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg
313,"Swan Princess, The (1994)",22586,https://image.tmdb.org/t/p/w500/f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg
314,"Secret of Roan Inish, The (1994)",14334,https://image.tmdb.org/t/p/w500/2FFcEEMMrnXh3CFz3aON92sLkXP.jpg
315,"Specialist, The (1994)",2636,https://image.tmdb.org/t/p/w500/9CVAjtkSaFs9FyddGfThj11ZuQq.jpg
316,Stargate (1994),2164,https://image.tmdb.org/t/p/w500/4T6Po0XnZlevmhfPh3ZfEs5butR.jpg
317,"Santa Clause, The (1994)",11395,https://image.tmdb.org/t/p/w500/hvV2rI60qOYELT7tHHLpxtafnBZ.jpg
318,"Shawshank Redemption, The (1994)",278,https://image.tmdb.org/t/p/w500/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
319,Shallow Grave (1994),9905,https://image.tmdb.org/t/p/w500/gqvSKLbfIg1mja1ulVkVcLhdwWF.jpg
320,Suture (1993),87078,https://image.tmdb.org/t/p/w500/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg
321,Strawberry and Chocolate (Fresa y chocolate) (1993),12527,https://image.tmdb.org/t/p/w500/8riS2hGneWg78MHuhP7NqvLERRy.jpg
322,Swimming with Sharks (1995),20306,https://image.tmdb.org/t/p/w500/eMRiIJIEyMLjWjktIqjNfzs9jGX.jpg
324,"Sum of Us, The (1994)",36614,https://image.tmdb.org/t/p/w500/4rBI4KISTuMCsWGb0kurWxKjqPQ.jpg
325,National Lampoon's Senior Trip (1995),27993,https://image.tmdb.org/t/p/w500/3QpB4KpMKRnZnsJOsemOZHDoQKw.jpg
326,To Live (Huozhe) (1994),31439,https://image.tmdb.org/t/p/w500/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg
327,Tank Girl (1995),9067,https://image.tmdb.org/t/p/w500/dpX63vJd6k5fMTudLaEOw9ffX8h.jpg
328,Tales From the Crypt Presents: Demon Knight (1995),9059,https://image.tmdb.org/t/p/w500/8uD5yk0ECebJ59lhvhTBKhUojc.jpg
329,Star Trek: Generations (1994),193,https://image.tmdb.org/t/p/w500/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg
330,Tales from the Hood (1995),25066,https://image.tmdb.org/t/p/w500/glPNCcI7V8zTTI3BG0iIUJJcwXN.jpg
331,Tom & Viv (1994),46797,https://image.tmdb.org/t/p/w500/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg
332,Village of the Damned (1995),12122,https://image.tmdb.org/t/p/w500/zPn5oNDdZSB6QLHjtMIoa0WINT4.jpg
333,Tommy Boy (1995),11381,https://image.tmdb.org/t/p/w500/jeEM8v1OA9u6F5NC2lzXD04Ls1U.jpg
334,Vanya on 42nd Street (1994),32636,https://image.tmdb.org/t/p/w500/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg
335,"Underneath, The (1995)",36141,https://image.tmdb.org/t/p/w500/a8jn5ML3vRT4nnMMBmFGXRaRhqO.jpg
336,"Walking Dead, The (1995)",95963,https://image.tmdb.org/t/p/w500/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg
337,What's Eating Gilbert Grape (1993),1587,https://image.tmdb.org/t/p/w500/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
338,Virtuosity (1995),9271,https://image.tmdb.org/t/p/w500/5emgnXYrXjqyiup2JsvtuENseiV.jpg
339,While You Were Sleeping (1995),2064,https://image.tmdb.org/t/p/w500/qNGO3ETcNwlWqK2kNRpbJSJRlos.jpg
340,"War, The (1994)",19855,https://image.tmdb.org/t/p/w500/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg
341,Double Happiness (1994),60855,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg
342,Muriel's Wedding (1994),236,https://image.tmdb.org/t/p/w500/zJyTr8Fo412a2OIfJGXTRAm4IwX.jpg
343,"Baby-Sitters Club, The (1995)",48287,https://image.tmdb.org/t/p/w500/cdICP1AzQPgBWsEHwKTZH9ziNyE.jpg
344,Ace Ventura: Pet Detective (1994),3049,https://image.tmdb.org/t/p/w500/pqiRuETmuSybfnVZ7qyeoXhQyN1.jpg
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",2759,https://image.tmdb.org/t/p/w500/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg
347,Bitter Moon (1992),10497,https://image.tmdb.org/t/p/w500/bW7E4cLWh0elRRbp2VCrtXrY1if.jpg
348,Bullets Over Broadway (1994),11382,https://image.tmdb.org/t/p/w500/mY9D1oCLeDKNMdUO8EV7MoCZ3up.jpg
349,Clear and Present Danger (1994),9331,https://image.tmdb.org/t/p/w500/6xTM8FPxrLRYwz6I3fqtwh7xybs.jpg
350,"Client, The (1994)",10731,https://image.tmdb.org/t/p/w500/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg
351,"Corrina, Corrina (1994)",10464,https://image.tmdb.org/t/p/w500/xuEubxRGut2Yh118RyNa6ruXXCp.jpg
352,Crooklyn (1994),34152,https://image.tmdb.org/t/p/w500/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg
353,"Crow, The (1994)",9495,https://image.tmdb.org/t/p/w500/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg
354,Cobb (1994),29973,https://image.tmdb.org/t/p/w500/clOqh9is8vWZvX6AUjF4HtLdQMj.jpg
355,"Flintstones, The (1994)",888,https://image.tmdb.org/t/p/w500/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg
356,Forrest Gump (1994),13,https://image.tmdb.org/t/p/w500/Cw4hIUIAmSYfK9QfaUW5igp9La.jpg
357,Four Weddings and a Funeral (1994),712,https://image.tmdb.org/t/p/w500/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
358,Higher Learning (1995),16295,https://image.tmdb.org/t/p/w500/tuud1Blsdwo1KQRdz5UVwjlLAWQ.jpg
359,I Like It Like That (1994),48992,https://image.tmdb.org/t/p/w500/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg
360,I Love Trouble (1994),10879,https://image.tmdb.org/t/p/w500/2uyytK3XFRPFXoTchFDtsWiSujn.jpg
361,It Could Happen to You (1994),10660,https://image.tmdb.org/t/p/w500/6UOaeLDOdwwTMQtbl5YL6EGjqy0.jpg
362,"Jungle Book, The (1994)",9325,https://image.tmdb.org/t/p/w500/yN1kuupnPTLUprgfvC5WapgrxG4.jpg
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",41647,https://image.tmdb.org/t/p/w500/pZnBH4ZJnHcVFgeuK81w2tcHvRD.jpg
364,"Lion King, The (1994)",8587,https://image.tmdb.org/t/p/w500/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg
365,Little Buddha (1993),1689,https://image.tmdb.org/t/p/w500/xy70xtdoKZ3PxlKkakwdhL3UFDQ.jpg
366,Wes Craven's New Nightmare (1994),11596,https://image.tmdb.org/t/p/w500/q5BWxfL1x34nyYSvA3Qo5odleGW.jpg
367,"Mask, The (1994)",854,https://image.tmdb.org/t/p/w500/jPC2eYub74zwf2tPGVtzSlBW6Oy.jpg
368,Maverick (1994),9359,https://image.tmdb.org/t/p/w500/mTVbGGi5PIexmxVzeyFd2RYKwfM.jpg
369,Mrs. Parker and the Vicious Circle (1994),23333,https://image.tmdb.org/t/p/w500/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg
370,Naked Gun 33 1/3: The Final Insult (1994),36593,https://image.tmdb.org/t/p/w500/p0AYsdgkudR9P5fNV5AjzbwQt8W.jpg
371,"Paper, The (1994)",12280,https://image.tmdb.org/t/p/w500/pGPrFbucRLwVtCKCeinwAklAl0l.jpg
372,Reality Bites (1994),2788,https://image.tmdb.org/t/p/w500/qGDhodtpkpxkrFqokenGNJlzt6w.jpg
374,Richie Rich (1994),11011,https://image.tmdb.org/t/p/w500/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg
375,Safe Passage (1994),49803,https://image.tmdb.org/t/p/w500/b0pcExU3UvqUoaRiYwrVEAYC2iL.jpg
376,"River Wild, The (1994)",8987,https://image.tmdb.org/t/p/w500/wVgQ2T63ThjIsY4R0qoHXjyllql.jpg
377,Speed (1994),1637,https://image.tmdb.org/t/p/w500/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg
378,Speechless (1994),15128,https://image.tmdb.org/t/p/w500/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg
379,Timecop (1994),8831,https://image.tmdb.org/t/p/w500/bgxP6ws8ErBiarnb4S93vv0lkf4.jpg
380,True Lies (1994),36955,https://image.tmdb.org/t/p/w500/pweFTnzzTfGK68woSVkiTgjLzWm.jpg
381,When a Man Loves a Woman (1994),10449,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg
382,Wolf (1994),10395,https://image.tmdb.org/t/p/w500/5TprU55U2zjAMCwr2jQra3zj1zu.jpg
383,Wyatt Earp (1994),12160,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg
384,Bad Company (1995),40480,https://image.tmdb.org/t/p/w500/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg
385,"Man of No Importance, A (1994)",52038,https://image.tmdb.org/t/p/w500/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg
386,S.F.W. (1994),29444,https://image.tmdb.org/t/p/w500/3bq91jWCReRrqlPn81alSoxeXoP.jpg
387,"Low Down Dirty Shame, A (1994)",26352,https://image.tmdb.org/t/p/w500/v5XUfLrdoGfatObGXhqckYTNqFT.jpg
389,"Colonel Chabert, Le (1994)",41580,https://image.tmdb.org/t/p/w500/Usaduh828gtYe6jw9DosnPJ7I9.jpg
390,Faster Pussycat! Kill! Kill! (1965),315,https://image.tmdb.org/t/p/w500/2hIHFk52SZ9XsZB4U85RUq36BT4.jpg
391,Jason's Lyric (1994),22067,https://image.tmdb.org/t/p/w500/2dXA5dNh3kqDQwRt08TxxgldTOW.jpg
392,"Secret Adventures of Tom Thumb, The (1993)",18242,https://image.tmdb.org/t/p/w500/98yogK8pBvjqpQ7mtohuaBMLUJv.jpg
393,Street Fighter (1994),11667,https://image.tmdb.org/t/p/w500/6yh95dD2Y6uWAlPfWCZZygBM1ec.jpg
394,Coldblooded (1995),32502,https://image.tmdb.org/t/p/w500/zfU3QJVqnY3wW1La9ptrOYGFdbP.jpg
396,Fall Time (1995),28732,https://image.tmdb.org/t/p/w500/rYFexSIWUXNhuIdTIVcvZSEGe5G.jpg
397,"Fear, The (1995)",75555,https://image.tmdb.org/t/p/w500/qpb2TpcRWKxCDokeVHUAyfEL11P.jpg
398,Frank and Ollie (1995),42981,https://image.tmdb.org/t/p/w500/eUIELE2IkuWkAc3JzjYz6J2Lpx5.jpg
399,Girl in the Cadillac (1995),278939,https://image.tmdb.org/t/p/w500/k9bCfnN4tfDJoGCmT8KVuvIjZWM.jpg
400,Homage (1995),291731,https://image.tmdb.org/t/p/w500/jJ8Abp6QYbk4P5ukkQVM3n5L896.jpg
401,Mirage (1995),226229,https://image.tmdb.org/t/p/w500/a7qJwMyIqXyTq6sz0rQhq6Wuxj6.jpg
402,Open Season (1996),203119,https://image.tmdb.org/t/p/w500/kZW1DSY4w31ZNndhTQYVCVW0eL6.jpg
403,Two Crimes (1995),172923,https://image.tmdb.org/t/p/w500/hcmcOvuBovkME9JSRN6mtqZFOkv.jpg
405,Highlander III: The Sorcerer (1994),8011,https://image.tmdb.org/t/p/w500/o4GKLReSGRR0rulOBS9SrfFAXOz.jpg
407,In the Mouth of Madness (1995),2654,https://image.tmdb.org/t/p/w500/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg
408,8 Seconds (1994),18069,https://image.tmdb.org/t/p/w500/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg
409,Above the Rim (1994),19092,https://image.tmdb.org/t/p/w500/56NFHuZXdgZbVxvCyYw92E5uLQa.jpg
410,Addams Family Values (1993),2758,https://image.tmdb.org/t/p/w500/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg
411,You So Crazy (1994),38129,https://image.tmdb.org/t/p/w500/iN9whwQExgckFNuuegFksrZYufL.jpg
412,"Age of Innocence, The (1993)",10436,https://image.tmdb.org/t/p/w500/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg
413,Airheads (1994),13595,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg
414,"Air Up There, The (1994)",46094,https://image.tmdb.org/t/p/w500/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg
415,Another Stakeout (1993),9409,https://image.tmdb.org/t/p/w500/hBItFUmCrRS1mel0TM69ymBD79k.jpg
416,Bad Girls (1994),11853,https://image.tmdb.org/t/p/w500/cXY79luLXt2dzUP2Tx601zpZFzK.jpg
417,Barcelona (1994),16771,https://image.tmdb.org/t/p/w500/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg
419,"Beverly Hillbillies, The (1993)",11041,https://image.tmdb.org/t/p/w500/refYLEQvzkY63i2IHronCPQODex.jpg
420,Beverly Hills Cop III (1994),306,https://image.tmdb.org/t/p/w500/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg
421,Black Beauty (1994),14522,https://image.tmdb.org/t/p/w500/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg
422,Blink (1994),26203,https://image.tmdb.org/t/p/w500/wP6dfv85SQLogoNguUd6jO1A4be.jpg
423,Blown Away (1994),178,https://image.tmdb.org/t/p/w500/fD23iryzdjfRU05nQAQriD0A3AR.jpg
424,Blue Chips (1994),19819,https://image.tmdb.org/t/p/w500/tO71i4Ob64tchCRBB5MoqonPKAF.jpg
425,Blue Sky (1994),57834,https://image.tmdb.org/t/p/w500/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg
426,Body Snatchers (1993),4722,https://image.tmdb.org/t/p/w500/52uEKbVSpCyilZl0zRApq3zvVs3.jpg
427,Boxing Helena (1993),18215,https://image.tmdb.org/t/p/w500/vgs0h94IllpZRheIjBTonjR7Zf2.jpg
428,"Bronx Tale, A (1993)",1607,https://image.tmdb.org/t/p/w500/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg
429,Cabin Boy (1994),26391,https://image.tmdb.org/t/p/w500/xy2BzE3siqU67VQCQ2k4xideNNM.jpg
430,Calendar Girl (1993),117553,https://image.tmdb.org/t/p/w500/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg
431,Carlito's Way (1993),6075,https://image.tmdb.org/t/p/w500/g6D7mjQtndu768cusGmoEQY9fTB.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),11310,https://image.tmdb.org/t/p/w500/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg
433,Clean Slate (1994),18658,https://image.tmdb.org/t/p/w500/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg
434,Cliffhanger (1993),9350,https://image.tmdb.org/t/p/w500/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg
435,Coneheads (1993),9612,https://image.tmdb.org/t/p/w500/vlpQnf0rl0FpMjWLS0TNd8Bog2F.jpg
436,Color of Night (1994),2124,https://image.tmdb.org/t/p/w500/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg
437,Cops and Robbersons (1994),26261,https://image.tmdb.org/t/p/w500/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg
438,"Cowboy Way, The (1994)",19176,https://image.tmdb.org/t/p/w500/5oBVSzbWD85zRCKIWm0KvhypUZU.jpg
439,Dangerous Game (1993),49299,https://image.tmdb.org/t/p/w500/lHD4z6KAjtDWKIMeChezIFon5bX.jpg
440,Dave (1993),11566,https://image.tmdb.org/t/p/w500/n7wQlcexeER5bW7DvV8sji2vRRH.jpg
441,Dazed and Confused (1993),9571,https://image.tmdb.org/t/p/w500/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg
442,Demolition Man (1993),9739,https://image.tmdb.org/t/p/w500/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg
443,"Endless Summer 2, The (1994)",24257,https://image.tmdb.org/t/p/w500/89y5faI7wXFghUcsMtwfcVS6JBZ.jpg
444,Even Cowgirls Get the Blues (1993),34444,https://image.tmdb.org/t/p/w500/20x8nm0nPXkYv04COAHFA2AHyAl.jpg
445,Fatal Instinct (1993),26141,https://image.tmdb.org/t/p/w500/syewFnehGbbya5BdxoHLzrcm5Ne.jpg
446,Farewell My Concubine (1993),10997,https://image.tmdb.org/t/p/w500/f54hNIiHNINw3JiUJB2XaQl5wCN.jpg
447,"Favor, The (1994)",50463,https://image.tmdb.org/t/p/w500/uFooKexRxruACuxnkQVmwf3nNcU.jpg
448,Fearless (1993),10443,https://image.tmdb.org/t/p/w500/sFhzvwgv04VUmedB7pOO4cMP9xq.jpg
449,Fear of a Black Hat (1993),20239,https://image.tmdb.org/t/p/w500/jiJp7B74GBKJK8yCqLjMaFu24nJ.jpg
450,With Honors (1994),16297,https://image.tmdb.org/t/p/w500/eWJ2Y7CRvlv1KVfAJGRcH95i1pY.jpg
